Date,Time,Ms,Category,Tag,State,Message,Value,Info,AdditionalMessage,AdditionalValue,AdditionalInfo,Else
2026-09-11,10:17:39,846,KOM_Test,SR830,T,Proramm start,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:17:40,395,KOM_Test,SR830,T,SR830 Kom Test Start,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:17:40,464,KOM_Test,SR830,T,SR830 Kom Test Start,"b'Stanford_Research_Systems,SR830,s/n46328,ver1.07 \r'",Raw,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:17:40,464,KOM_Test,SR830,T,SR830 Kom Test Start,"Stanford_Research_Systems,SR830,s/n46328,ver1.07",Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:17:41,016,KOM_Test,OSTECH,T,OSTECH Kom Test Start,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:17:41,028,KOM_Test,OSTECH,T,OSTECH Kom Test Start,b'GMS8\r',Raw,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:17:41,028,KOM_Test,OSTECH,T,OSTECH Kom Test Start,GMS8,Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:17:42,031,KOM_Test,SR830,T,*IDN?,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:17:42,605,KOM_Test,SR830,T,*IDN?,"b'Stanford_Research_Systems,SR830,s/n46328,ver1.07 \r'",Raw,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:17:43,106,KOM_Test,SR830,T,*IDN?,"Stanford_Research_Systems,SR830,s/n46328,ver1.07",Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:17:44,110,KOM_Test,SR830,T,SRAT 0,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:17:46,618,KOM_Test,SR830,T,SRAT 0,b'',Raw,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:17:47,120,KOM_Test,SR830,T,SRAT 0,,Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:17:48,125,KOM_Test,SR830,T,SRAT 0,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:17:50,641,KOM_Test,SR830,T,SRAT 0,b'',Raw,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:17:51,145,KOM_Test,SR830,T,SRAT 0,,Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:17:52,148,KOM_Test,SR830,T,SRAT?,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:17:52,663,KOM_Test,SR830,T,SRAT?,b'0\r',Raw,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:17:53,167,KOM_Test,SR830,T,SRAT?,0,Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:17:54,170,KOM_Test,SR830,T,SRAT 1,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:17:56,685,KOM_Test,SR830,T,SRAT 1,b'',Raw,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:17:57,187,KOM_Test,SR830,T,SRAT 1,,Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:17:58,191,KOM_Test,SR830,T,SRAT?,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:17:58,710,KOM_Test,SR830,T,SRAT?,b'1\r',Raw,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:17:59,213,KOM_Test,SR830,T,SRAT?,1,Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:18:00,217,KOM_Test,SR830,T,SRAT 2,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:18:02,728,KOM_Test,SR830,T,SRAT 2,b'',Raw,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:18:03,230,KOM_Test,SR830,T,SRAT 2,,Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:18:04,233,KOM_Test,SR830,T,SRAT?,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:18:04,746,KOM_Test,SR830,T,SRAT?,b'2\r',Raw,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:18:05,248,KOM_Test,SR830,T,SRAT?,2,Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:18:06,252,KOM_Test,SR830,T,SRAT 3,Ask,Komunkiations Test für SR830 und OSTECH,,,,
2026-09-11,10:18:08,760,KOM_Test,SR830,T,SRAT 3,b'',Raw,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:18:09,264,KOM_Test,SR830,T,SRAT 3,,Decoded,Komunkiations Test für SR830 und OSTECH,,,
2026-09-11,10:18:10,266,KOM_Test,SR830,T,SRAT?,Ask,Komunkiations Test für SR830 und OSTECH,,,,
